Date;;;;;
;005930.KS;005930.KS;005930.KS;005930.KS;005930.KS
14/10/2024;57935.1015625;59791.36957209106;58032.79987879426;58130.498195088534;20886249
15/10/2024;59595.9765625;59986.76985143443;58716.69166239754;59693.674884733606;22715239
16/10/2024;58130.5;58618.99159663866;57837.40504201681;58032.80168067227;23303268
17/10/2024;58325.8984375;58716.691726863486;57739.70850345478;58032.80347047739;23372873
18/10/2024;57837.40625;58716.691142314194;57739.70792863176;58521.29449957771;14420260
21/10/2024;57642.01171875;58228.2016684322;57153.52009401483;57642.01171875;18514905
22/10/2024;56371.9296875;57544.30950769064;56371.9296875;57446.61118934142;27582527
23/10/2024;57739.703125;58618.987944162436;55785.736860194585;56176.53011315567;27300780
24/10/2024;55297.25;57153.51810954064;55297.25;56860.423144876324;31499922
25/10/2024;54613.36328125;55590.34652420617;54515.66495695439;54711.06160554562;25829315
28/10/2024;56762.72265625;57153.51592754949;54417.9630284531;54417.9630284531;27775009
29/10/2024;58228.1953125;58228.1953125;55981.13408399749;56665.02228397651;28369314
30/10/2024;57739.703125;58423.591317681894;57251.21155879865;57739.703125;19838511
31/10/2024;57837.40625;59791.37267736487;56958.12135768581;57153.5180004223;35809196
01/11/2024;56958.12109375;58228.1992656518;56762.72445191895;57642.00934015866;19083180
04/11/2024;57348.91796875;58032.806257985525;57055.822987649066;57251.21964171636;15586947
05/11/2024;56274.23046875;56762.722052680125;55883.437201605906;56469.62710232205;17484474
06/11/2024;55981.140625;56665.02890488656;55004.157368019194;56274.23560209424;22092218
07/11/2024;55981.140625;56762.72723058464;55492.6489965096;55590.34732220768;17043102
08/11/2024;55688.046875;56958.125137061405;55688.046875;56665.03015350878;13877396
11/11/2024;53734.07421875;55492.643920454546;53734.07421875;55394.94560369318;29811326
12/11/2024;51780.11328125;53343.28651238208;51780.11328125;53343.28651238208;37962881
13/11/2024;49435.34765625;51780.10722887846;49337.649340723816;50803.1240736166;52527995
14/11/2024;48751.4609375;50607.72898922846;48751.4609375;49044.55589303607;48510715
15/11/2024;52268.59765625;52952.485849883175;49142.251628212616;49142.251628212616;46774485
18/11/2024;55394.9453125;56176.53184248236;54613.35878251764;55688.04026124338;48095234
19/11/2024;55004.15625;56176.536134547074;54613.36295515098;55199.55289742451;31539632
20/11/2024;54027.171875;55199.55173485533;53538.680266726944;54808.75844823689;20864667
21/11/2024;55101.8515625;55590.343154366135;53440.98015015515;53636.3767869016;19096850
22/11/2024;54711.05859375;55394.94682617187;54613.36027483259;54711.05859375;15281543
25/11/2024;56567.32421875;56567.32421875;55394.94444219559;56078.83264518566;36237325
26/11/2024;56958.12109375;57544.311019243134;56176.534526425814;56567.3278100879;23209405
27/11/2024;55004.15625;56469.63110568384;54711.061278863235;56371.93278197158;21808387
28/11/2024;54222.56640625;55101.85126689189;53929.4714527027;54711.057995495496;20001134
29/11/2024;52952.48828125;54027.16977773293;52561.69500980166;53831.773142008766;24513531
02/12/2024;52366.30078125;53147.88736007463;51877.80916948461;53050.189037721546;22044867
03/12/2024;52366.30078125;53147.88736007463;51877.80916948461;51877.80916948461;23374603
04/12/2024;51877.8046875;52170.89962923729;50803.12323446328;50803.12323446328;29004766
05/12/2024;52464.0;53147.88826815643;51975.50837988827;51975.50837988827;23588277
06/12/2024;52854.79296875;53147.88793900185;51487.01644090804;52659.39632191543;22861874
09/12/2024;52170.90234375;53343.28217169944;51975.50570575843;52268.60066274578;26227680
10/12/2024;52757.09375;53245.58535879629;52463.99878472222;53245.58535879629;20783970
11/12/2024;52757.09375;52952.490393518514;52170.903819444444;52366.30046296296;14565947
12/12/2024;54613.36328125;55199.55322702371;52659.396795337656;52757.095119633275;33476698
13/12/2024;54808.75390625;55004.15053336675;54222.56402489973;54515.65896557486;15908823
16/12/2024;54320.26953125;55297.25279620054;53929.476225269784;55004.15781671538;15277277
17/12/2024;52952.48828125;53929.47145987085;52757.091645525834;53440.979870560426;20215230
18/12/2024;53636.375;54124.86657559199;52757.09016393442;52854.78847905282;13698937
19/12/2024;51877.8046875;52561.69288488701;51877.8046875;52268.59794314972;22481925
20/12/2024;51780.11328125;51877.811608195756;50705.4316848467;51487.01830041274;24674774
23/12/2024;52268.59765625;52757.08922313084;52073.201029497664;52170.89934287383;13672650
24/12/2024;53147.88671875;53245.585039924175;52366.30014935662;52463.998470530794;11634677
26/12/2024;52366.30078125;53343.284004780784;52268.60245889692;53245.58568242771;10517075
27/12/2024;52821.7265625;53215.18448847765;52329.90415502793;52624.99759951117;10747196
30/12/2024;52329.90234375;53116.818168468046;52231.53786566024;52428.26682183975;12624702
02/01/2025;52526.6328125;52723.36177434457;51444.62352235487;51838.08144604401;16630538
03/01/2025;53510.28125;54198.83266314338;51936.44944852941;51936.44944852941;19318046
06/01/2025;54985.75;55280.84347048301;53411.91815742398;53510.28264758497;19034284
07/01/2025;54493.921875;56362.84699345668;54493.921875;55871.024593862814;17030235
08/01/2025;56362.8515625;56559.58053828534;53805.374877290575;53903.739365183246;26593553
09/01/2025;55182.47265625;56756.30431846034;55182.47265625;56657.939839572195;24490592
10/01/2025;54395.55859375;55575.932378786165;54297.19411166365;55182.47445044078;16059223
13/01/2025;53215.1875;54100.46788354898;53215.1875;53707.00993530499;16868600
14/01/2025;53018.45703125;53707.00842126623;52821.72806267393;53313.5504841141;17465926
15/01/2025;52821.7265625;53805.371377444135;52624.99759951117;53215.18448847765;18625025
16/01/2025;53411.9140625;54100.465440837936;53215.18509726059;53313.549579880295;18627298
17/01/2025;52821.7265625;53215.18448847765;52329.90415502793;52920.09104399441;18805344
20/01/2025;52526.6328125;53018.45521711143;52428.26833157772;52723.36177434457;11822531
21/01/2025;52624.99609375;53411.911923189255;52428.26713639019;52821.72505110981;13535702
22/01/2025;53411.9140625;53510.278545119705;52231.54027106354;52526.633718922654;18341991
23/01/2025;52821.7265625;53215.18448847765;52624.99759951117;52821.7265625;15588067
24/01/2025;52821.7265625;52920.09104399441;52329.90415502793;52723.36208100559;11867631
31/01/2025;51542.98828125;52133.1751699666;50854.43691108063;51346.25931834446;42186279
03/02/2025;50165.88671875;50559.344653799024;49969.157751225495;50264.251202512256;32344897
04/02/2025;51838.0859375;52723.36634250474;50657.71206416034;50756.076553605315;27214851
05/02/2025;52034.8125;52920.09286389414;51936.44801512288;52723.36389413989;15974885
06/02/2025;53116.8203125;53116.8203125;52329.90445601852;52526.63342013889;16466025
07/02/2025;52821.7265625;53313.548969972064;52723.36208100559;53018.455525488826;14476866
10/02/2025;54690.65625;54985.74971897482;52034.815029226615;52133.17951888489;27577591
11/02/2025;54789.015625;55379.20250785458;54100.46426166966;54592.28666404847;24596196
12/02/2025;54887.3828125;54985.74729782706;53608.64450324821;54198.831415210574;26428596
13/02/2025;54887.3828125;55477.569724462366;54690.65384184588;55182.47626848119;22448377
14/02/2025;55084.109375;56362.84762834821;55084.109375;55084.109375;23979779
17/02/2025;55084.109375;55575.93178013393;54789.01593191964;55182.47385602679;11916027
18/02/2025;55969.390625;56264.484072934974;54985.74579855009;55280.83924648506;22131007
19/02/2025;57739.953125;57936.682096465076;56362.85032474446;56461.214810477;25395151
20/02/2025;57444.859375;58133.410771618146;57149.765919306505;58133.410771618146;21589059
21/02/2025;57248.12890625;57543.222354220365;56166.11959702535;57444.857871563574;22198428
24/02/2025;56362.8515625;56756.30951407068;56264.48707460733;56362.8515625;14138471
25/02/2025;56264.484375;56854.67127403846;55575.93299278846;55674.29747596154;14625181
26/02/2025;55674.296875;56166.11928555653;55182.47446444346;56067.75480344523;18117091
27/02/2025;55379.203125;56166.11897757549;55280.83864342806;55575.932088143876;14975356
28/02/2025;53608.6484375;54789.02234805046;53608.6484375;54493.92887041285;28036698
04/03/2025;53608.6484375;54100.47090022936;52920.0969896789;53018.461482224775;18553933
05/03/2025;53116.8203125;54493.9230613426;53116.8203125;54198.82961516204;16578817
06/03/2025;53411.9140625;53608.64302773941;53116.820614640885;53215.18509726059;12258101
07/03/2025;52821.7265625;53313.548969972064;52526.633118016754;52624.99759951117;14274992
10/03/2025;52821.7265625;53903.73585893855;52624.99759951117;52624.99759951117;12921670
11/03/2025;52723.36328125;53215.18569991838;51641.35396017957;51641.35396017957;17740891
12/03/2025;54002.09765625;54395.555562670765;52723.35946038251;52920.08841359289;17973221
13/03/2025;53805.37109375;54985.744865459325;53313.54868887112;54887.38038448355;24132151
14/03/2025;53805.37109375;54198.82901765311;53510.277650822674;53608.64213179845;10845154
17/03/2025;56657.94140625;56854.67036946615;54493.9228108724;54592.28729248047;35559021
18/03/2025;56657.94140625;58035.04414876302;56362.84796142578;57838.315185546875;28138594
19/03/2025;57543.2265625;58231.77799145299;56461.2171741453;56461.2171741453;29421759
20/03/2025;59215.421875;59313.78636316445;57543.22557620432;58231.77699335548;34989004
21/03/2025;60690.88671875;60690.88671875;59412.14842483792;59903.970845573334;40155612
24/03/2025;59510.515625;60592.525;59510.515625;60199.06704545455;14088094
25/03/2025;58821.9609375;60100.69921875;58526.867487980766;59903.970252403844;17259455
26/03/2025;60395.79296875;60395.79296875;58723.59674648819;58821.96123015065;16431645
27/03/2025;60789.25;60985.97896440129;59805.60517799353;59903.969660194176;20389790
28/03/2025;59567.234375;60457.77442379568;59369.33658637874;60061.97884655316;16282514
31/03/2025;57192.45703125;59072.48589559905;57192.45703125;58874.58812040441;17633494
01/04/2025;58181.94921875;58973.540364583336;57291.4091796875;58083.000325520836;13841706
02/04/2025;58181.94921875;58775.642578125;57687.204752604164;58181.94921875;14402297
03/04/2025;56994.55859375;57192.45636664497;56301.916388617625;56301.916388617625;19508076
04/04/2025;55510.328125;57588.254846256685;55114.53255904635;55609.27701648841;23527139
07/04/2025;52640.80859375;53531.34858875705;52541.85970541588;52739.75748208411;31998883
08/04/2025;52937.65625;54718.736273364484;52739.75846962617;54421.889602803734;25532845
09/04/2025;52442.9140625;53729.24969044811;52343.96516804245;52739.76074587264;20576960
10/04/2025;55807.17578125;56104.0224609375;54421.891276041664;56005.073567708336;22948172
11/04/2025;54619.7890625;55114.533528645836;54223.993489583336;55015.584635416664;13930480
14/04/2025;55609.27734375;56104.02180410364;55213.48177546708;55708.22623582073;12852613
15/04/2025;56005.0703125;56499.81474988958;55609.274762588335;55708.223650066255;8998640
16/04/2025;54125.04296875;55609.27632255485;53927.145188242685;55411.37854204753;14437025
17/04/2025;54520.83984375;54718.73762902677;53927.146487919694;54125.044273196465;10867069
18/04/2025;54718.73828125;55015.58496270343;54322.94270597875;54718.73828125;5848342
21/04/2025;54817.6875;55411.38086642599;54520.84081678701;54619.78971119134;5941847
22/04/2025;54421.890625;54916.63508522727;54125.04394886364;54322.94173295455;9532469
23/04/2025;55114.53515625;55510.33074085503;54916.63736394749;55411.38184470377;11148692
24/04/2025;55114.53515625;55213.48405240126;54619.79067549372;55015.586260098746;10580377
25/04/2025;55114.53515625;55807.1774293088;55015.586260098746;55807.1774293088;12183303
28/04/2025;55213.484375;55312.43327172939;54916.63768481182;55213.484375;9341518
29/04/2025;55213.484375;55906.12665210573;55015.58658154122;55114.535478270605;10295518
30/04/2025;54916.63671875;55411.38119369369;54718.73892877252;55312.43229870495;13014189
02/05/2025;53729.25;54916.63674033149;53630.30110497237;54421.89226519337;22454204
07/05/2025;54026.09375;54421.88930860806;53729.247081043955;53927.14486034798;17136991
08/05/2025;54026.09375;54916.63375686813;53927.14486034798;54520.83819826007;16320532
09/05/2025;54223.9921875;54421.889969206204;53828.19662408759;54125.043296646894;7814322
12/05/2025;56994.55859375;56994.55859375;54421.88754611545;54619.78531901042;15414702
13/05/2025;56301.91796875;57588.25352866872;56202.96907952549;57093.50908254614;16842801
14/05/2025;56796.6640625;57291.40852297474;56400.86849412021;56895.61295459495;12468089
15/05/2025;56697.71484375;57984.0504335733;56499.81706070026;56796.663735274866;13139736
16/05/2025;56202.96875;56895.61097051056;56104.019861355635;56796.6620818662;10385352
19/05/2025;55213.484375;55807.177755376346;54916.63768481182;55807.177755376346;9802105
20/05/2025;55312.43359375;56104.024772193654;55114.53579913909;55609.28028566637;9080577
21/05/2025;55114.53515625;56005.07522161131;55114.53515625;55609.279637006286;7794181
22/05/2025;54125.04296875;54916.63409077925;53927.145188242685;54718.73631027194;15254278
23/05/2025;53630.30078125;54619.789725553506;53531.35188681965;54421.8919366928;11247115
26/05/2025;54125.04296875;54421.88963951097;53135.55406621344;53333.45184672075;10901337
27/05/2025;53333.453125;53927.14648075139;53234.50423237477;53630.29980287569;13439520
28/05/2025;55312.43359375;55510.331388360915;53630.302339557245;53729.2512368627;17516283
29/05/2025;55510.328125;55807.17479946524;55015.583667557934;55609.27701648841;12936810
30/05/2025;55609.27734375;56598.76626445729;55213.48177546708;55609.27734375;26219683
02/06/2025;56202.96875;56697.71319322183;55609.2754181338;55708.22430677817;12870515
04/06/2025;57192.45703125;57291.40591884732;56202.968155276816;56598.76370566609;19649983
05/06/2025;58478.79296875;59270.384074925976;57291.40630948604;57489.30408603003;23266027
09/06/2025;59171.4375;59765.130852842805;58874.5908235786;59765.130852842805;19609659
10/06/2025;58577.7421875;59468.28218697212;58181.94663217905;59369.333298141886;15305760
11/06/2025;59270.38671875;59468.28450412145;58775.64225532137;58874.59114800709;13610734
12/06/2025;58874.58984375;59369.33429621849;58676.69206276261;59072.4876247374;17755115
13/06/2025;57687.203125;59567.23204331047;57093.509782375644;59567.23204331047;20705979
16/06/2025;56598.765625;57489.30564357518;56301.91895214161;57390.35675262238;22200872
17/06/2025;57489.3046875;59171.43580572289;56796.6624623494;57192.45801957831;28637003
18/06/2025;59171.4375;59171.4375;57291.4085493311;57390.35744147157;17620705
19/06/2025;58577.7421875;59963.026631123306;58379.84440983953;59864.07774229307;16876278
20/06/2025;58874.58984375;59171.43651523109;58478.79428177521;58775.640953256305;18072251
23/06/2025;57390.35546875;57885.09991244612;56994.559913793106;57786.151023706894;16551694
24/06/2025;59864.08203125;59963.03092716942;58676.69528021694;58775.64417613636;23737899
25/06/2025;60655.671875;60952.518556280585;59666.18293739804;60853.56966252039;23933612
26/06/2025;59567.234375;60655.67221241695;59270.38769206811;60655.67221241695;19402300
27/06/2025;60529.9375;61326.384046052626;59733.49095394737;59833.04677220395;17340470
30/06/2025;59534.37890625;60928.16035221572;59534.37890625;60928.16035221572;17110294
01/07/2025;59932.60546875;60828.60787609012;59932.60546875;60131.71711482559;13650991
02/07/2025;60529.9375;60629.49331825657;59534.379317434206;59932.60259046053;15047951
03/07/2025;63516.61328125;63516.61328125;60828.60613611873;61027.71777649882;32040639
04/07/2025;63018.8359375;64412.617459024485;62720.1684686019;64412.617459024485;23748959
